File,ID,Desc,ID2,ID3,Section,Position,Stage,PosID,Embryo,IsEmb,NotRef,Order
SRR8502184Aligned.sortedByCoord.out.bam,SRR8502184,Stage E7.0 endoderm single cell plate 3G11 cell (E7.0SCVE3-G11),E7.0SCVE3-G11,E7.0SCVE3-G11,sc,Endo,E7.0,scEndo.E7.0,0,0,0,1
SRR8502260Aligned.sortedByCoord.out.bam,SRR8502260,Stage E7.0 endoderm single cell plate 4E3 cell (E7.0SCVE4-E3),E7.0SCVE4-E3,E7.0SCVE4-E3,sc,Endo,E7.0,scEndo.E7.0,0,0,0,2
SRR7984388Aligned.sortedByCoord.out.bam,SRR7984388,Stage E7.0 embryo Ref section 10 region EP (E7.0_Ref_10EP),E7.0_Ref_10EP,10EP.E7.0,10,EP,E7.0,10EP.E7.0,Ref,1,0,3
SRR8502285Aligned.sortedByCoord.out.bam,SRR8502285,Stage E7.0 endoderm single cell plate 4G4 cell (E7.0SCVE4-G4),E7.0SCVE4-G4,E7.0SCVE4-G4,sc,Endo,E7.0,scEndo.E7.0,0,0,0,4
SRR8502298Aligned.sortedByCoord.out.bam,SRR8502298,Stage E7.0 endoderm single cell plate 4H5 cell (E7.0SCVE4-H5),E7.0SCVE4-H5,E7.0SCVE4-H5,sc,Endo,E7.0,scEndo.E7.0,0,0,0,5
SRR8502299Aligned.sortedByCoord.out.bam,SRR8502299,Stage E7.0 endoderm single cell plate 4H6 cell (E7.0SCVE4-H6),E7.0SCVE4-H6,E7.0SCVE4-H6,sc,Endo,E7.0,scEndo.E7.0,0,0,0,6
SRR8502297Aligned.sortedByCoord.out.bam,SRR8502297,Stage E7.0 endoderm single cell plate 4H4 cell (E7.0SCVE4-H4),E7.0SCVE4-H4,E7.0SCVE4-H4,sc,Endo,E7.0,scEndo.E7.0,0,0,0,7
SRR8502300Aligned.sortedByCoord.out.bam,SRR8502300,Stage E7.0 endoderm single cell plate 4H7 cell (E7.0SCVE4-H7),E7.0SCVE4-H7,E7.0SCVE4-H7,sc,Endo,E7.0,scEndo.E7.0,0,0,0,8
SRR8502302Aligned.sortedByCoord.out.bam,SRR8502302,Stage E7.0 endoderm single cell plate 4H9 cell (E7.0SCVE4-H9),E7.0SCVE4-H9,E7.0SCVE4-H9,sc,Endo,E7.0,scEndo.E7.0,0,0,0,9
SRR8502296Aligned.sortedByCoord.out.bam,SRR8502296,Stage E7.0 endoderm single cell plate 4H3 cell (E7.0SCVE4-H3),E7.0SCVE4-H3,E7.0SCVE4-H3,sc,Endo,E7.0,scEndo.E7.0,0,0,0,10
SRR8502293Aligned.sortedByCoord.out.bam,SRR8502293,Stage E7.0 endoderm single cell plate 4H12 cell (E7.0SCVE4-H12),E7.0SCVE4-H12,E7.0SCVE4-H12,sc,Endo,E7.0,scEndo.E7.0,0,0,0,11
SRR8502294Aligned.sortedByCoord.out.bam,SRR8502294,Stage E7.0 endoderm single cell plate 4H1 cell (E7.0SCVE4-H1),E7.0SCVE4-H1,E7.0SCVE4-H1,sc,Endo,E7.0,scEndo.E7.0,0,0,0,12
SRR8502292Aligned.sortedByCoord.out.bam,SRR8502292,Stage E7.0 endoderm single cell plate 4H11 cell (E7.0SCVE4-H11),E7.0SCVE4-H11,E7.0SCVE4-H11,sc,Endo,E7.0,scEndo.E7.0,0,0,0,13
SRR8502295Aligned.sortedByCoord.out.bam,SRR8502295,Stage E7.0 endoderm single cell plate 4H2 cell (E7.0SCVE4-H2),E7.0SCVE4-H2,E7.0SCVE4-H2,sc,Endo,E7.0,scEndo.E7.0,0,0,0,14
SRR8502301Aligned.sortedByCoord.out.bam,SRR8502301,Stage E7.0 endoderm single cell plate 4H8 cell (E7.0SCVE4-H8),E7.0SCVE4-H8,E7.0SCVE4-H8,sc,Endo,E7.0,scEndo.E7.0,0,0,0,15
SRR8502291Aligned.sortedByCoord.out.bam,SRR8502291,Stage E7.0 endoderm single cell plate 4H10 cell (E7.0SCVE4-H10),E7.0SCVE4-H10,E7.0SCVE4-H10,sc,Endo,E7.0,scEndo.E7.0,0,0,0,16
SRR8502288Aligned.sortedByCoord.out.bam,SRR8502288,Stage E7.0 endoderm single cell plate 4G7 cell (E7.0SCVE4-G7),E7.0SCVE4-G7,E7.0SCVE4-G7,sc,Endo,E7.0,scEndo.E7.0,0,0,0,17
SRR8502290Aligned.sortedByCoord.out.bam,SRR8502290,Stage E7.0 endoderm single cell plate 4G9 cell (E7.0SCVE4-G9),E7.0SCVE4-G9,E7.0SCVE4-G9,sc,Endo,E7.0,scEndo.E7.0,0,0,0,18
SRR8502289Aligned.sortedByCoord.out.bam,SRR8502289,Stage E7.0 endoderm single cell plate 4G8 cell (E7.0SCVE4-G8),E7.0SCVE4-G8,E7.0SCVE4-G8,sc,Endo,E7.0,scEndo.E7.0,0,0,0,19
SRR8502286Aligned.sortedByCoord.out.bam,SRR8502286,Stage E7.0 endoderm single cell plate 4G5 cell (E7.0SCVE4-G5),E7.0SCVE4-G5,E7.0SCVE4-G5,sc,Endo,E7.0,scEndo.E7.0,0,0,0,20
SRR8502287Aligned.sortedByCoord.out.bam,SRR8502287,Stage E7.0 endoderm single cell plate 4G6 cell (E7.0SCVE4-G6),E7.0SCVE4-G6,E7.0SCVE4-G6,sc,Endo,E7.0,scEndo.E7.0,0,0,0,21
SRR8502283Aligned.sortedByCoord.out.bam,SRR8502283,Stage E7.0 endoderm single cell plate 4G2 cell (E7.0SCVE4-G2),E7.0SCVE4-G2,E7.0SCVE4-G2,sc,Endo,E7.0,scEndo.E7.0,0,0,0,22
SRR8502284Aligned.sortedByCoord.out.bam,SRR8502284,Stage E7.0 endoderm single cell plate 4G3 cell (E7.0SCVE4-G3),E7.0SCVE4-G3,E7.0SCVE4-G3,sc,Endo,E7.0,scEndo.E7.0,0,0,0,23
SRR8502282Aligned.sortedByCoord.out.bam,SRR8502282,Stage E7.0 endoderm single cell plate 4G1 cell (E7.0SCVE4-G1),E7.0SCVE4-G1,E7.0SCVE4-G1,sc,Endo,E7.0,scEndo.E7.0,0,0,0,24
SRR8502281Aligned.sortedByCoord.out.bam,SRR8502281,Stage E7.0 endoderm single cell plate 4G12 cell (E7.0SCVE4-G12),E7.0SCVE4-G12,E7.0SCVE4-G12,sc,Endo,E7.0,scEndo.E7.0,0,0,0,25
SRR8502279Aligned.sortedByCoord.out.bam,SRR8502279,Stage E7.0 endoderm single cell plate 4G10 cell (E7.0SCVE4-G10),E7.0SCVE4-G10,E7.0SCVE4-G10,sc,Endo,E7.0,scEndo.E7.0,0,0,0,26
SRR8502280Aligned.sortedByCoord.out.bam,SRR8502280,Stage E7.0 endoderm single cell plate 4G11 cell (E7.0SCVE4-G11),E7.0SCVE4-G11,E7.0SCVE4-G11,sc,Endo,E7.0,scEndo.E7.0,0,0,0,27
SRR8502277Aligned.sortedByCoord.out.bam,SRR8502277,Stage E7.0 endoderm single cell plate 4F8 cell (E7.0SCVE4-F8),E7.0SCVE4-F8,E7.0SCVE4-F8,sc,Endo,E7.0,scEndo.E7.0,0,0,0,28
SRR8502278Aligned.sortedByCoord.out.bam,SRR8502278,Stage E7.0 endoderm single cell plate 4F9 cell (E7.0SCVE4-F9),E7.0SCVE4-F9,E7.0SCVE4-F9,sc,Endo,E7.0,scEndo.E7.0,0,0,0,29
SRR8502268Aligned.sortedByCoord.out.bam,SRR8502268,Stage E7.0 endoderm single cell plate 4F11 cell (E7.0SCVE4-F11),E7.0SCVE4-F11,E7.0SCVE4-F11,sc,Endo,E7.0,scEndo.E7.0,0,0,0,30
SRR8502276Aligned.sortedByCoord.out.bam,SRR8502276,Stage E7.0 endoderm single cell plate 4F7 cell (E7.0SCVE4-F7),E7.0SCVE4-F7,E7.0SCVE4-F7,sc,Endo,E7.0,scEndo.E7.0,0,0,0,31
SRR8502274Aligned.sortedByCoord.out.bam,SRR8502274,Stage E7.0 endoderm single cell plate 4F5 cell (E7.0SCVE4-F5),E7.0SCVE4-F5,E7.0SCVE4-F5,sc,Endo,E7.0,scEndo.E7.0,0,0,0,32
SRR8502270Aligned.sortedByCoord.out.bam,SRR8502270,Stage E7.0 endoderm single cell plate 4F1 cell (E7.0SCVE4-F1),E7.0SCVE4-F1,E7.0SCVE4-F1,sc,Endo,E7.0,scEndo.E7.0,0,0,0,33
SRR8502269Aligned.sortedByCoord.out.bam,SRR8502269,Stage E7.0 endoderm single cell plate 4F12 cell (E7.0SCVE4-F12),E7.0SCVE4-F12,E7.0SCVE4-F12,sc,Endo,E7.0,scEndo.E7.0,0,0,0,34
SRR8502273Aligned.sortedByCoord.out.bam,SRR8502273,Stage E7.0 endoderm single cell plate 4F4 cell (E7.0SCVE4-F4),E7.0SCVE4-F4,E7.0SCVE4-F4,sc,Endo,E7.0,scEndo.E7.0,0,0,0,35
SRR8502272Aligned.sortedByCoord.out.bam,SRR8502272,Stage E7.0 endoderm single cell plate 4F3 cell (E7.0SCVE4-F3),E7.0SCVE4-F3,E7.0SCVE4-F3,sc,Endo,E7.0,scEndo.E7.0,0,0,0,36
SRR8502275Aligned.sortedByCoord.out.bam,SRR8502275,Stage E7.0 endoderm single cell plate 4F6 cell (E7.0SCVE4-F6),E7.0SCVE4-F6,E7.0SCVE4-F6,sc,Endo,E7.0,scEndo.E7.0,0,0,0,37
SRR8502271Aligned.sortedByCoord.out.bam,SRR8502271,Stage E7.0 endoderm single cell plate 4F2 cell (E7.0SCVE4-F2),E7.0SCVE4-F2,E7.0SCVE4-F2,sc,Endo,E7.0,scEndo.E7.0,0,0,0,38
SRR8502267Aligned.sortedByCoord.out.bam,SRR8502267,Stage E7.0 endoderm single cell plate 4F10 cell (E7.0SCVE4-F10),E7.0SCVE4-F10,E7.0SCVE4-F10,sc,Endo,E7.0,scEndo.E7.0,0,0,0,39
SRR8502257Aligned.sortedByCoord.out.bam,SRR8502257,Stage E7.0 endoderm single cell plate 4E12 cell (E7.0SCVE4-E12),E7.0SCVE4-E12,E7.0SCVE4-E12,sc,Endo,E7.0,scEndo.E7.0,0,0,0,40
SRR8502262Aligned.sortedByCoord.out.bam,SRR8502262,Stage E7.0 endoderm single cell plate 4E5 cell (E7.0SCVE4-E5),E7.0SCVE4-E5,E7.0SCVE4-E5,sc,Endo,E7.0,scEndo.E7.0,0,0,0,41
SRR8502266Aligned.sortedByCoord.out.bam,SRR8502266,Stage E7.0 endoderm single cell plate 4E9 cell (E7.0SCVE4-E9),E7.0SCVE4-E9,E7.0SCVE4-E9,sc,Endo,E7.0,scEndo.E7.0,0,0,0,42
SRR8502264Aligned.sortedByCoord.out.bam,SRR8502264,Stage E7.0 endoderm single cell plate 4E7 cell (E7.0SCVE4-E7),E7.0SCVE4-E7,E7.0SCVE4-E7,sc,Endo,E7.0,scEndo.E7.0,0,0,0,43
SRR8502265Aligned.sortedByCoord.out.bam,SRR8502265,Stage E7.0 endoderm single cell plate 4E8 cell (E7.0SCVE4-E8),E7.0SCVE4-E8,E7.0SCVE4-E8,sc,Endo,E7.0,scEndo.E7.0,0,0,0,44
SRR8502263Aligned.sortedByCoord.out.bam,SRR8502263,Stage E7.0 endoderm single cell plate 4E6 cell (E7.0SCVE4-E6),E7.0SCVE4-E6,E7.0SCVE4-E6,sc,Endo,E7.0,scEndo.E7.0,0,0,0,45
SRR8502261Aligned.sortedByCoord.out.bam,SRR8502261,Stage E7.0 endoderm single cell plate 4E4 cell (E7.0SCVE4-E4),E7.0SCVE4-E4,E7.0SCVE4-E4,sc,Endo,E7.0,scEndo.E7.0,0,0,0,46
SRR8502259Aligned.sortedByCoord.out.bam,SRR8502259,Stage E7.0 endoderm single cell plate 4E2 cell (E7.0SCVE4-E2),E7.0SCVE4-E2,E7.0SCVE4-E2,sc,Endo,E7.0,scEndo.E7.0,0,0,0,47
SRR8502258Aligned.sortedByCoord.out.bam,SRR8502258,Stage E7.0 endoderm single cell plate 4E1 cell (E7.0SCVE4-E1),E7.0SCVE4-E1,E7.0SCVE4-E1,sc,Endo,E7.0,scEndo.E7.0,0,0,0,48
SRR8502256Aligned.sortedByCoord.out.bam,SRR8502256,Stage E7.0 endoderm single cell plate 4E11 cell (E7.0SCVE4-E11),E7.0SCVE4-E11,E7.0SCVE4-E11,sc,Endo,E7.0,scEndo.E7.0,0,0,0,49
SRR8502254Aligned.sortedByCoord.out.bam,SRR8502254,Stage E7.0 endoderm single cell plate 4D9 cell (E7.0SCVE4-D9),E7.0SCVE4-D9,E7.0SCVE4-D9,sc,Endo,E7.0,scEndo.E7.0,0,0,0,50
SRR8502255Aligned.sortedByCoord.out.bam,SRR8502255,Stage E7.0 endoderm single cell plate 4E10 cell (E7.0SCVE4-E10),E7.0SCVE4-E10,E7.0SCVE4-E10,sc,Endo,E7.0,scEndo.E7.0,0,0,0,51
SRR8502251Aligned.sortedByCoord.out.bam,SRR8502251,Stage E7.0 endoderm single cell plate 4D6 cell (E7.0SCVE4-D6),E7.0SCVE4-D6,E7.0SCVE4-D6,sc,Endo,E7.0,scEndo.E7.0,0,0,0,52
SRR8502253Aligned.sortedByCoord.out.bam,SRR8502253,Stage E7.0 endoderm single cell plate 4D8 cell (E7.0SCVE4-D8),E7.0SCVE4-D8,E7.0SCVE4-D8,sc,Endo,E7.0,scEndo.E7.0,0,0,0,53
SRR8502252Aligned.sortedByCoord.out.bam,SRR8502252,Stage E7.0 endoderm single cell plate 4D7 cell (E7.0SCVE4-D7),E7.0SCVE4-D7,E7.0SCVE4-D7,sc,Endo,E7.0,scEndo.E7.0,0,0,0,54
SRR8502250Aligned.sortedByCoord.out.bam,SRR8502250,Stage E7.0 endoderm single cell plate 4D5 cell (E7.0SCVE4-D5),E7.0SCVE4-D5,E7.0SCVE4-D5,sc,Endo,E7.0,scEndo.E7.0,0,0,0,55
SRR8502248Aligned.sortedByCoord.out.bam,SRR8502248,Stage E7.0 endoderm single cell plate 4D3 cell (E7.0SCVE4-D3),E7.0SCVE4-D3,E7.0SCVE4-D3,sc,Endo,E7.0,scEndo.E7.0,0,0,0,56
SRR8502247Aligned.sortedByCoord.out.bam,SRR8502247,Stage E7.0 endoderm single cell plate 4D2 cell (E7.0SCVE4-D2),E7.0SCVE4-D2,E7.0SCVE4-D2,sc,Endo,E7.0,scEndo.E7.0,0,0,0,57
SRR8502246Aligned.sortedByCoord.out.bam,SRR8502246,Stage E7.0 endoderm single cell plate 4D1 cell (E7.0SCVE4-D1),E7.0SCVE4-D1,E7.0SCVE4-D1,sc,Endo,E7.0,scEndo.E7.0,0,0,0,58
SRR8502239Aligned.sortedByCoord.out.bam,SRR8502239,Stage E7.0 endoderm single cell plate 4C6 cell (E7.0SCVE4-C6),E7.0SCVE4-C6,E7.0SCVE4-C6,sc,Endo,E7.0,scEndo.E7.0,0,0,0,59
SRR8502244Aligned.sortedByCoord.out.bam,SRR8502244,Stage E7.0 endoderm single cell plate 4D11 cell (E7.0SCVE4-D11),E7.0SCVE4-D11,E7.0SCVE4-D11,sc,Endo,E7.0,scEndo.E7.0,0,0,0,60
SRR8502236Aligned.sortedByCoord.out.bam,SRR8502236,Stage E7.0 endoderm single cell plate 4C3 cell (E7.0SCVE4-C3),E7.0SCVE4-C3,E7.0SCVE4-C3,sc,Endo,E7.0,scEndo.E7.0,0,0,0,61
SRR8502243Aligned.sortedByCoord.out.bam,SRR8502243,Stage E7.0 endoderm single cell plate 4D10 cell (E7.0SCVE4-D10),E7.0SCVE4-D10,E7.0SCVE4-D10,sc,Endo,E7.0,scEndo.E7.0,0,0,0,62
SRR8502238Aligned.sortedByCoord.out.bam,SRR8502238,Stage E7.0 endoderm single cell plate 4C5 cell (E7.0SCVE4-C5),E7.0SCVE4-C5,E7.0SCVE4-C5,sc,Endo,E7.0,scEndo.E7.0,0,0,0,63
SRR8502242Aligned.sortedByCoord.out.bam,SRR8502242,Stage E7.0 endoderm single cell plate 4C9 cell (E7.0SCVE4-C9),E7.0SCVE4-C9,E7.0SCVE4-C9,sc,Endo,E7.0,scEndo.E7.0,0,0,0,64
SRR8502241Aligned.sortedByCoord.out.bam,SRR8502241,Stage E7.0 endoderm single cell plate 4C8 cell (E7.0SCVE4-C8),E7.0SCVE4-C8,E7.0SCVE4-C8,sc,Endo,E7.0,scEndo.E7.0,0,0,0,65
SRR8502240Aligned.sortedByCoord.out.bam,SRR8502240,Stage E7.0 endoderm single cell plate 4C7 cell (E7.0SCVE4-C7),E7.0SCVE4-C7,E7.0SCVE4-C7,sc,Endo,E7.0,scEndo.E7.0,0,0,0,66
SRR8502233Aligned.sortedByCoord.out.bam,SRR8502233,Stage E7.0 endoderm single cell plate 4C12 cell (E7.0SCVE4-C12),E7.0SCVE4-C12,E7.0SCVE4-C12,sc,Endo,E7.0,scEndo.E7.0,0,0,0,67
SRR8502245Aligned.sortedByCoord.out.bam,SRR8502245,Stage E7.0 endoderm single cell plate 4D12 cell (E7.0SCVE4-D12),E7.0SCVE4-D12,E7.0SCVE4-D12,sc,Endo,E7.0,scEndo.E7.0,0,0,0,68
SRR8502235Aligned.sortedByCoord.out.bam,SRR8502235,Stage E7.0 endoderm single cell plate 4C2 cell (E7.0SCVE4-C2),E7.0SCVE4-C2,E7.0SCVE4-C2,sc,Endo,E7.0,scEndo.E7.0,0,0,0,69
SRR8502237Aligned.sortedByCoord.out.bam,SRR8502237,Stage E7.0 endoderm single cell plate 4C4 cell (E7.0SCVE4-C4),E7.0SCVE4-C4,E7.0SCVE4-C4,sc,Endo,E7.0,scEndo.E7.0,0,0,0,70
SRR8502234Aligned.sortedByCoord.out.bam,SRR8502234,Stage E7.0 endoderm single cell plate 4C1 cell (E7.0SCVE4-C1),E7.0SCVE4-C1,E7.0SCVE4-C1,sc,Endo,E7.0,scEndo.E7.0,0,0,0,71
SRR8502230Aligned.sortedByCoord.out.bam,SRR8502230,Stage E7.0 endoderm single cell plate 4B9 cell (E7.0SCVE4-B9),E7.0SCVE4-B9,E7.0SCVE4-B9,sc,Endo,E7.0,scEndo.E7.0,0,0,0,72
SRR8502228Aligned.sortedByCoord.out.bam,SRR8502228,Stage E7.0 endoderm single cell plate 4B7 cell (E7.0SCVE4-B7),E7.0SCVE4-B7,E7.0SCVE4-B7,sc,Endo,E7.0,scEndo.E7.0,0,0,0,73
SRR8502231Aligned.sortedByCoord.out.bam,SRR8502231,Stage E7.0 endoderm single cell plate 4C10 cell (E7.0SCVE4-C10),E7.0SCVE4-C10,E7.0SCVE4-C10,sc,Endo,E7.0,scEndo.E7.0,0,0,0,74
SRR8502229Aligned.sortedByCoord.out.bam,SRR8502229,Stage E7.0 endoderm single cell plate 4B8 cell (E7.0SCVE4-B8),E7.0SCVE4-B8,E7.0SCVE4-B8,sc,Endo,E7.0,scEndo.E7.0,0,0,0,75
SRR8502232Aligned.sortedByCoord.out.bam,SRR8502232,Stage E7.0 endoderm single cell plate 4C11 cell (E7.0SCVE4-C11),E7.0SCVE4-C11,E7.0SCVE4-C11,sc,Endo,E7.0,scEndo.E7.0,0,0,0,76
SRR8502225Aligned.sortedByCoord.out.bam,SRR8502225,Stage E7.0 endoderm single cell plate 4B4 cell (E7.0SCVE4-B4),E7.0SCVE4-B4,E7.0SCVE4-B4,sc,Endo,E7.0,scEndo.E7.0,0,0,0,77
SRR8502227Aligned.sortedByCoord.out.bam,SRR8502227,Stage E7.0 endoderm single cell plate 4B6 cell (E7.0SCVE4-B6),E7.0SCVE4-B6,E7.0SCVE4-B6,sc,Endo,E7.0,scEndo.E7.0,0,0,0,78
SRR8502226Aligned.sortedByCoord.out.bam,SRR8502226,Stage E7.0 endoderm single cell plate 4B5 cell (E7.0SCVE4-B5),E7.0SCVE4-B5,E7.0SCVE4-B5,sc,Endo,E7.0,scEndo.E7.0,0,0,0,79
SRR8502222Aligned.sortedByCoord.out.bam,SRR8502222,Stage E7.0 endoderm single cell plate 4B1 cell (E7.0SCVE4-B1),E7.0SCVE4-B1,E7.0SCVE4-B1,sc,Endo,E7.0,scEndo.E7.0,0,0,0,80
SRR8502223Aligned.sortedByCoord.out.bam,SRR8502223,Stage E7.0 endoderm single cell plate 4B2 cell (E7.0SCVE4-B2),E7.0SCVE4-B2,E7.0SCVE4-B2,sc,Endo,E7.0,scEndo.E7.0,0,0,0,81
SRR8502221Aligned.sortedByCoord.out.bam,SRR8502221,Stage E7.0 endoderm single cell plate 4B12 cell (E7.0SCVE4-B12),E7.0SCVE4-B12,E7.0SCVE4-B12,sc,Endo,E7.0,scEndo.E7.0,0,0,0,82
SRR8502220Aligned.sortedByCoord.out.bam,SRR8502220,Stage E7.0 endoderm single cell plate 4B11 cell (E7.0SCVE4-B11),E7.0SCVE4-B11,E7.0SCVE4-B11,sc,Endo,E7.0,scEndo.E7.0,0,0,0,83
SRR8502224Aligned.sortedByCoord.out.bam,SRR8502224,Stage E7.0 endoderm single cell plate 4B3 cell (E7.0SCVE4-B3),E7.0SCVE4-B3,E7.0SCVE4-B3,sc,Endo,E7.0,scEndo.E7.0,0,0,0,84
SRR8502219Aligned.sortedByCoord.out.bam,SRR8502219,Stage E7.0 endoderm single cell plate 4B10 cell (E7.0SCVE4-B10),E7.0SCVE4-B10,E7.0SCVE4-B10,sc,Endo,E7.0,scEndo.E7.0,0,0,0,85
SRR8502217Aligned.sortedByCoord.out.bam,SRR8502217,Stage E7.0 endoderm single cell plate 4A8 cell (E7.0SCVE4-A8),E7.0SCVE4-A8,E7.0SCVE4-A8,sc,Endo,E7.0,scEndo.E7.0,0,0,0,86
SRR8502218Aligned.sortedByCoord.out.bam,SRR8502218,Stage E7.0 endoderm single cell plate 4A9 cell (E7.0SCVE4-A9),E7.0SCVE4-A9,E7.0SCVE4-A9,sc,Endo,E7.0,scEndo.E7.0,0,0,0,87
SRR8502215Aligned.sortedByCoord.out.bam,SRR8502215,Stage E7.0 endoderm single cell plate 4A6 cell (E7.0SCVE4-A6),E7.0SCVE4-A6,E7.0SCVE4-A6,sc,Endo,E7.0,scEndo.E7.0,0,0,0,88
SRR8502216Aligned.sortedByCoord.out.bam,SRR8502216,Stage E7.0 endoderm single cell plate 4A7 cell (E7.0SCVE4-A7),E7.0SCVE4-A7,E7.0SCVE4-A7,sc,Endo,E7.0,scEndo.E7.0,0,0,0,89
SRR8502214Aligned.sortedByCoord.out.bam,SRR8502214,Stage E7.0 endoderm single cell plate 4A5 cell (E7.0SCVE4-A5),E7.0SCVE4-A5,E7.0SCVE4-A5,sc,Endo,E7.0,scEndo.E7.0,0,0,0,90
SRR8502202Aligned.sortedByCoord.out.bam,SRR8502202,Stage E7.0 endoderm single cell plate 3H5 cell (E7.0SCVE3-H5),E7.0SCVE3-H5,E7.0SCVE3-H5,sc,Endo,E7.0,scEndo.E7.0,0,0,0,91
SRR8502212Aligned.sortedByCoord.out.bam,SRR8502212,Stage E7.0 endoderm single cell plate 4A3 cell (E7.0SCVE4-A3),E7.0SCVE4-A3,E7.0SCVE4-A3,sc,Endo,E7.0,scEndo.E7.0,0,0,0,92
SRR8502213Aligned.sortedByCoord.out.bam,SRR8502213,Stage E7.0 endoderm single cell plate 4A4 cell (E7.0SCVE4-A4),E7.0SCVE4-A4,E7.0SCVE4-A4,sc,Endo,E7.0,scEndo.E7.0,0,0,0,93
SRR8502204Aligned.sortedByCoord.out.bam,SRR8502204,Stage E7.0 endoderm single cell plate 3H7 cell (E7.0SCVE3-H7),E7.0SCVE3-H7,E7.0SCVE3-H7,sc,Endo,E7.0,scEndo.E7.0,0,0,0,94
SRR8502203Aligned.sortedByCoord.out.bam,SRR8502203,Stage E7.0 endoderm single cell plate 3H6 cell (E7.0SCVE3-H6),E7.0SCVE3-H6,E7.0SCVE3-H6,sc,Endo,E7.0,scEndo.E7.0,0,0,0,95
SRR8502206Aligned.sortedByCoord.out.bam,SRR8502206,Stage E7.0 endoderm single cell plate 3H9 cell (E7.0SCVE3-H9),E7.0SCVE3-H9,E7.0SCVE3-H9,sc,Endo,E7.0,scEndo.E7.0,0,0,0,96
SRR8502199Aligned.sortedByCoord.out.bam,SRR8502199,Stage E7.0 endoderm single cell plate 3H2 cell (E7.0SCVE3-H2),E7.0SCVE3-H2,E7.0SCVE3-H2,sc,Endo,E7.0,scEndo.E7.0,0,0,0,97
SRR8502211Aligned.sortedByCoord.out.bam,SRR8502211,Stage E7.0 endoderm single cell plate 4A2 cell (E7.0SCVE4-A2),E7.0SCVE4-A2,E7.0SCVE4-A2,sc,Endo,E7.0,scEndo.E7.0,0,0,0,98
SRR8502209Aligned.sortedByCoord.out.bam,SRR8502209,Stage E7.0 endoderm single cell plate 4A12 cell (E7.0SCVE4-A12),E7.0SCVE4-A12,E7.0SCVE4-A12,sc,Endo,E7.0,scEndo.E7.0,0,0,0,99
SRR8502207Aligned.sortedByCoord.out.bam,SRR8502207,Stage E7.0 endoderm single cell plate 4A10 cell (E7.0SCVE4-A10),E7.0SCVE4-A10,E7.0SCVE4-A10,sc,Endo,E7.0,scEndo.E7.0,0,0,0,100
SRR8502205Aligned.sortedByCoord.out.bam,SRR8502205,Stage E7.0 endoderm single cell plate 3H8 cell (E7.0SCVE3-H8),E7.0SCVE3-H8,E7.0SCVE3-H8,sc,Endo,E7.0,scEndo.E7.0,0,0,0,101
SRR8502210Aligned.sortedByCoord.out.bam,SRR8502210,Stage E7.0 endoderm single cell plate 4A1 cell (E7.0SCVE4-A1),E7.0SCVE4-A1,E7.0SCVE4-A1,sc,Endo,E7.0,scEndo.E7.0,0,0,0,102
SRR8502208Aligned.sortedByCoord.out.bam,SRR8502208,Stage E7.0 endoderm single cell plate 4A11 cell (E7.0SCVE4-A11),E7.0SCVE4-A11,E7.0SCVE4-A11,sc,Endo,E7.0,scEndo.E7.0,0,0,0,103
SRR8502200Aligned.sortedByCoord.out.bam,SRR8502200,Stage E7.0 endoderm single cell plate 3H3 cell (E7.0SCVE3-H3),E7.0SCVE3-H3,E7.0SCVE3-H3,sc,Endo,E7.0,scEndo.E7.0,0,0,0,104
SRR8502201Aligned.sortedByCoord.out.bam,SRR8502201,Stage E7.0 endoderm single cell plate 3H4 cell (E7.0SCVE3-H4),E7.0SCVE3-H4,E7.0SCVE3-H4,sc,Endo,E7.0,scEndo.E7.0,0,0,0,105
SRR8502197Aligned.sortedByCoord.out.bam,SRR8502197,Stage E7.0 endoderm single cell plate 3H12 cell (E7.0SCVE3-H12),E7.0SCVE3-H12,E7.0SCVE3-H12,sc,Endo,E7.0,scEndo.E7.0,0,0,0,106
SRR8502196Aligned.sortedByCoord.out.bam,SRR8502196,Stage E7.0 endoderm single cell plate 3H11 cell (E7.0SCVE3-H11),E7.0SCVE3-H11,E7.0SCVE3-H11,sc,Endo,E7.0,scEndo.E7.0,0,0,0,107
SRR8502195Aligned.sortedByCoord.out.bam,SRR8502195,Stage E7.0 endoderm single cell plate 3H10 cell (E7.0SCVE3-H10),E7.0SCVE3-H10,E7.0SCVE3-H10,sc,Endo,E7.0,scEndo.E7.0,0,0,0,108
SRR8502198Aligned.sortedByCoord.out.bam,SRR8502198,Stage E7.0 endoderm single cell plate 3H1 cell (E7.0SCVE3-H1),E7.0SCVE3-H1,E7.0SCVE3-H1,sc,Endo,E7.0,scEndo.E7.0,0,0,0,109
SRR8502191Aligned.sortedByCoord.out.bam,SRR8502191,Stage E7.0 endoderm single cell plate 3G6 cell (E7.0SCVE3-G6),E7.0SCVE3-G6,E7.0SCVE3-G6,sc,Endo,E7.0,scEndo.E7.0,0,0,0,110
SRR8502194Aligned.sortedByCoord.out.bam,SRR8502194,Stage E7.0 endoderm single cell plate 3G9 cell (E7.0SCVE3-G9),E7.0SCVE3-G9,E7.0SCVE3-G9,sc,Endo,E7.0,scEndo.E7.0,0,0,0,111
